,PredictionString,image_id
224,1 0.3611831 278.83572 118.36984 434.11502 304.15347 2 0.9882295 276.55942 121.9657 435.55875 300.62344 8 0.99993885 178.39197 210.84395 299.374 458.35605 8 0.9998677 90.307724 221.04292 190.95117 411.06805 8 0.99985504 287.9492 287.2204 426.21475 466.0929 ,batch_02_vt/0963.jpg
225,1 0.6859554 355.6988 60.187416 381.84802 80.664925 1 0.07237643 315.83713 470.577 333.5107 479.78867 2 0.9555331 101.71646 259.22253 362.591 471.6129 2 0.13238096 306.00952 238.80432 356.0313 312.06238 2 0.11407982 354.163 59.874504 380.1478 80.379814 2 0.07596894 298.96793 297.86307 331.6426 358.44315 6 0.30507404 354.73517 61.24331 380.19757 79.47854 6 0.07331803 110.29622 272.54755 361.45032 430.38733 6 0.059900194 298.29218 297.88162 331.78986 360.8046 6 0.053552773 353.81265 57.259003 413.16916 99.72513 7 0.8687614 100.31581 251.80682 364.84747 471.2735 7 0.07604439 354.383 60.478592 379.63956 78.89306 8 0.9998983 114.91295 124.379005 311.26257 396.52234 8 0.99982184 314.2737 52.62376 444.52606 301.31384 8 0.15272994 354.15765 56.29805 413.4563 93.66704 8 0.08557954 355.52646 60.855682 381.32816 80.564285 8 0.0514666 107.45682 265.46646 356.54593 413.14072 ,batch_02_vt/0971.jpg
226,1 0.15745066 109.4415 158.22081 366.14108 331.78687 1 0.06925463 500.51205 166.71371 512.0 196.8883 2 0.99800974 65.65558 160.17548 375.5169 371.17688 2 0.8766683 298.5276 273.3961 365.69962 352.29266 2 0.1418454 254.54141 265.9972 356.4296 331.84692 2 0.08911644 69.23789 311.6572 298.40082 385.86063 2 0.08647295 323.0057 220.23338 358.48517 236.41139 2 0.05059634 172.33464 336.42206 308.20367 385.48633 3 0.07779394 299.8499 277.38925 362.51382 350.21054 6 0.07465048 183.82224 0.0 310.5468 60.28266 6 0.06486914 0.54512453 112.8534 54.278976 420.7955 7 0.9316947 185.37576 0.0 313.59875 59.011875 7 0.7256521 307.50052 277.16745 364.9541 353.40024 8 0.7204959 120.70738 154.33102 364.002 325.7243 ,batch_02_vt/0982.jpg
227,1 0.4106337 167.84158 116.510254 242.74951 217.80362 1 0.12732062 161.32713 109.516624 303.15817 278.81845 1 0.10215827 339.5987 33.508057 361.76862 56.260002 1 0.07152913 243.29332 128.05408 283.60037 165.93674 1 0.0712641 323.86096 46.224888 341.4619 59.108807 2 0.7885702 158.29498 96.71986 304.59833 280.3265 2 0.19640465 243.37509 128.01164 283.66623 165.79549 2 0.093928054 225.23625 134.37617 285.78516 267.58945 2 0.063932866 339.65106 33.38153 361.80103 56.218697 6 0.29951772 340.3841 33.65565 361.25232 61.16161 6 0.27552065 242.2144 122.11826 284.66757 165.13391 6 0.15964441 322.90665 45.218647 341.10275 58.65157 8 0.99993515 79.599495 217.64758 213.93806 462.83414 8 0.9998832 193.06929 235.52446 349.07626 451.73798 8 0.99979085 303.5062 38.721092 392.2789 230.37675 8 0.9995369 385.22455 161.19202 470.0943 342.77603 8 0.9991906 155.92653 99.465744 306.4912 284.49945 8 0.3455704 164.45644 109.47794 254.81886 218.08517 8 0.15678677 323.00766 45.181885 341.0264 58.63675 8 0.12034945 150.34996 217.42032 177.11076 241.48022 8 0.11278216 339.6124 33.414158 361.7927 56.18874 8 0.09308615 319.97565 33.277206 377.4496 67.15799 ,batch_02_vt/0999.jpg
228,1 0.25242153 414.5117 272.49615 474.8961 343.37708 1 0.24421619 452.0427 306.13675 471.09888 331.47952 1 0.23043253 472.65768 280.36383 511.69687 439.17792 1 0.21085152 72.92981 94.77282 94.350784 113.20331 1 0.17697327 222.30917 295.50778 234.66617 313.70276 1 0.16952017 415.1733 273.7441 436.0977 303.12357 1 0.1391153 99.45895 82.94772 112.98705 107.36932 1 0.10621707 102.0933 50.24398 152.19872 134.46039 2 0.9971559 252.27617 141.84973 401.1257 316.15173 2 0.9941346 252.97275 201.3275 406.19815 433.13147 2 0.89313537 415.59296 273.61667 475.4035 341.77734 2 0.53871626 107.49921 49.34096 153.08812 130.16888 2 0.5293598 97.236046 81.04049 116.047005 108.134254 2 0.52322453 73.05382 94.594795 96.53446 114.263054 2 0.50582695 293.55975 285.13834 336.5863 316.246 2 0.4454211 258.6249 258.0166 338.08096 317.8606 2 0.28031853 266.9661 263.8357 292.01184 307.41614 2 0.10942924 414.39505 273.62225 443.5388 302.62018 2 0.0762347 448.0154 304.53574 474.6174 340.51987 2 0.07553789 279.2009 281.78085 303.0413 313.83456 2 0.056246974 447.458 319.6347 464.14734 340.73553 2 0.050287805 373.66226 202.33408 415.1331 361.88382 3 0.5743662 70.761696 95.7005 95.48514 113.370964 3 0.32949013 97.49981 92.035286 116.52631 107.962364 3 0.080471285 414.7077 273.56516 443.03882 303.1259 6 0.1757142 69.74778 95.10164 95.419304 113.95563 6 0.15449767 96.13194 90.65457 117.146454 108.29113 6 0.14039083 171.11163 62.746586 198.84387 112.37479 6 0.13990831 422.909 287.0403 471.52774 339.6807 6 0.10035147 217.27315 20.28833 359.14392 229.72922 7 0.4894704 97.362206 91.34071 115.7807 107.46626 7 0.4449723 421.19418 283.77017 471.18582 339.2906 8 0.99997354 30.053858 59.053234 241.41792 367.978 8 0.99950516 368.98328 277.73138 485.36703 493.59064 8 0.999451 471.39832 277.22046 512.0 439.27014 8 0.9960198 44.276535 45.64674 151.3345 174.59775 8 0.3646231 100.91123 49.33958 153.74332 134.60793 8 0.22713327 417.52472 280.84412 473.59824 341.88547 8 0.10194666 45.02813 50.899517 95.66848 139.45096 8 0.09030753 171.80035 61.245937 205.38702 118.73587 8 0.06901012 73.77523 94.76956 96.880196 114.218796 8 0.05370406 62.176826 86.117065 78.24169 109.217636 ,batch_02_vt/1025.jpg
229,1 0.6989555 21.934864 221.16246 99.73848 282.4281 1 0.39213854 330.3107 313.45468 362.15793 333.59354 1 0.1542279 368.7207 135.59161 485.9311 241.55913 1 0.11209294 166.33116 139.38425 178.40443 170.9928 1 0.100998 147.44139 209.58997 199.73744 321.43677 1 0.07061237 281.64722 312.3336 301.2301 344.0046 1 0.0668635 41.53175 102.82402 268.93182 453.07956 1 0.056366734 21.824436 220.6219 111.95349 371.44318 2 0.99899334 35.66446 83.93945 276.74677 441.26355 2 0.97425777 36.920654 85.31395 256.20184 232.95998 2 0.6465201 69.37786 161.60875 234.81683 326.75177 2 0.30963427 144.29695 203.24643 213.84334 325.45596 2 0.111243166 165.37375 138.07872 178.80168 170.31291 2 0.11077177 65.538025 244.03516 181.31578 443.26422 2 0.061840165 59.074852 161.32925 159.7837 225.19937 6 0.3485908 362.9386 93.74167 506.57062 141.54239 8 0.96870863 357.7705 130.51474 491.63647 238.25977 8 0.45394054 445.20917 208.1419 490.77066 232.90898 8 0.32338965 442.83368 134.39699 473.39984 207.12262 8 0.31212416 358.40616 142.42361 391.9327 211.56558 8 0.2771015 384.0138 181.50342 462.08887 221.74388 8 0.2633914 22.66914 217.81697 135.82503 320.92212 8 0.14410079 383.7398 135.39442 424.4912 158.12016 8 0.118499525 387.62662 140.1964 434.6843 202.83122 8 0.07773528 362.8722 157.11874 388.43597 178.22226 8 0.058454197 357.81946 143.10419 390.81805 165.54614 8 0.058278162 281.70758 313.51968 301.37793 344.10077 8 0.05160992 449.3158 130.19435 465.8108 152.22253 8 0.050180253 395.6566 134.86472 416.2056 148.87613 ,batch_02_vt/1029.jpg
230,1 0.87347496 291.85535 236.0964 384.45764 323.09485 1 0.29786572 377.8772 357.31458 434.03235 425.91153 1 0.19916147 263.98206 316.69156 298.72845 377.80814 1 0.18880534 360.70935 402.98526 384.14642 431.1036 1 0.115500875 175.0629 169.93472 192.08145 190.65659 1 0.10309084 222.88866 144.30092 308.90488 219.18068 1 0.0963395 274.91876 134.29214 297.34747 154.93088 1 0.08093245 228.18256 147.57285 382.0619 309.60464 1 0.0775157 184.58202 316.5529 269.8437 432.34097 1 0.065298274 255.68398 271.54797 283.17133 319.35205 2 0.9933789 230.97337 128.23975 398.34305 316.67352 2 0.9890504 275.3125 222.79504 437.15997 440.3623 2 0.97373825 382.87805 354.77106 434.59406 427.62418 2 0.70244855 359.8801 403.1688 391.5247 442.1193 2 0.57543147 275.93204 224.58694 397.95346 328.8171 2 0.35128596 255.72816 271.38187 283.21933 319.3259 2 0.19720551 218.66785 138.62714 316.11023 230.80505 2 0.16347297 253.3722 267.2058 299.18768 378.66168 2 0.1326856 375.92148 168.37436 385.52493 205.81342 2 0.12756628 319.386 355.92352 434.80988 436.52203 2 0.08631927 121.10214 243.41559 154.13623 343.4649 4 0.11296194 387.947 48.857452 512.0 202.08652 6 0.47992188 275.9804 133.93475 298.665 155.3946 6 0.3559215 388.16083 23.745323 512.0 212.44609 6 0.22192712 302.7358 222.27007 395.69852 310.95688 6 0.20821862 187.52437 318.89218 269.96545 436.80508 6 0.20714578 393.04294 71.58145 510.2062 135.98419 6 0.11138364 253.72954 268.65656 296.3545 381.13724 6 0.05977649 257.5512 271.83548 283.7055 321.21146 6 0.053032376 376.002 168.10353 386.07013 206.07802 7 0.97876394 120.41552 247.64975 153.35225 343.01117 7 0.29475114 121.19449 243.34703 144.20477 267.75372 7 0.10749481 287.10327 232.25636 388.01782 325.70984 7 0.065663785 276.05774 222.51543 431.52554 444.21307 8 0.99954766 138.25905 169.67145 274.66632 441.53992 8 0.9725208 222.9075 146.76195 314.08066 214.42531 8 0.43140343 218.60973 138.77043 398.1708 315.5335 8 0.42975193 253.69177 266.81992 298.35516 376.64212 8 0.33765817 274.28253 133.59856 299.73566 156.47044 8 0.23218101 284.15955 235.81566 383.36972 324.49167 8 0.18841429 257.67108 271.80978 283.6623 321.25986 8 0.11153758 188.05832 171.97302 213.3649 200.32098 ,batch_02_vt/1044.jpg
231,1 0.5228576 234.88553 228.72672 260.39795 242.22539 1 0.47524196 94.83803 253.2829 128.41937 316.76462 1 0.44451302 414.45328 297.71893 430.33533 334.38904 1 0.42117995 0.0 247.75436 25.293392 266.36118 1 0.36084202 278.31274 215.456 302.70865 237.61357 1 0.34405103 449.49725 401.06198 489.6026 443.81345 1 0.3198142 207.75308 215.10884 244.14911 254.85217 1 0.22323434 0.0 301.18015 41.54962 335.63058 1 0.18503521 420.4547 325.6743 479.638 428.1883 1 0.16388747 358.97696 128.17635 379.10507 164.01747 1 0.1545415 274.08493 421.2716 392.43536 439.35364 1 0.15024418 22.124903 312.63583 187.46431 424.011 2 0.99868625 226.03894 270.16785 275.447 389.38306 2 0.9982692 273.4836 166.4189 418.2694 335.69785 2 0.99756384 97.62729 248.33199 218.966 335.24008 2 0.9959189 0.21256256 252.90065 99.60456 329.04782 2 0.994599 165.96533 201.5974 262.7803 278.12173 2 0.9910025 270.67102 291.2532 292.79306 385.3136 2 0.98022467 381.10602 171.11656 405.4939 226.93199 2 0.96683973 250.85059 262.86972 445.26184 438.04666 2 0.96282876 304.22964 331.7984 418.18042 363.33942 2 0.9011414 358.72006 156.68637 389.63968 227.86722 2 0.88888633 281.98102 157.92085 369.18567 231.92165 2 0.8817149 114.429436 245.51772 175.62251 282.01218 2 0.8771025 292.51083 372.51468 364.1115 389.15295 2 0.8078603 271.81796 422.0084 397.66702 439.2719 2 0.8043247 342.3705 344.07468 388.09677 356.1917 2 0.7937939 291.85086 309.4399 406.38718 377.29648 2 0.7786646 258.22818 287.9863 276.59546 387.41718 2 0.77667046 304.21066 126.86204 377.97098 167.15273 2 0.7023713 303.03476 348.07 391.75015 371.20483 2 0.688856 414.1133 296.16934 430.17862 334.05804 2 0.67091763 200.94305 213.15512 245.03754 255.83208 2 0.64699477 349.68524 185.63058 359.1339 229.93805 2 0.6346432 291.4127 198.53752 303.68704 234.57494 2 0.6158054 161.57129 219.51701 206.66556 246.42992 2 0.6156941 383.2397 174.43246 415.14777 260.96228 2 0.60136616 258.37866 261.9636 294.7514 296.80722 2 0.57485646 278.11853 289.74463 308.2735 385.5722 2 0.5392969 234.00989 227.18924 260.99597 250.47424 2 0.53304464 293.1213 341.9076 351.29044 385.4615 2 0.5232504 303.87247 147.58691 334.09085 166.10782 2 0.5143124 281.63947 295.14853 291.83786 376.234 2 0.51004446 183.30687 199.04358 224.88747 246.68872 2 0.50898063 422.2746 288.67093 474.35217 409.28256 2 0.5075816 339.05164 370.40817 374.5998 385.9114 2 0.48973873 438.13318 331.59534 475.61005 392.16013 2 0.4856478 65.19707 315.7677 86.57174 329.33115 2 0.4804769 371.35614 354.27786 408.94424 386.46643 2 0.46397972 321.8955 138.99757 387.10654 231.41216 2 0.45934436 87.18326 253.24364 136.11961 319.40176 2 0.4587757 266.76758 204.88135 301.0074 262.4896 2 0.45244417 374.82983 337.88727 411.06195 363.85504 2 0.4409449 361.0521 199.65717 387.16525 228.80325 2 0.4400273 277.55865 214.89676 302.83478 238.25476 2 0.40307802 322.5765 333.81546 394.08994 348.13144 2 0.39873147 288.48688 295.68185 303.42673 335.83344 2 0.3982645 100.24917 275.67657 270.2279 379.8383 2 0.39632168 290.862 333.18652 314.48584 366.9801 2 0.38279969 354.03766 335.51636 423.2447 385.7155 2 0.3705991 242.18407 326.6947 263.93 384.15384 2 0.3610161 342.9018 182.75095 356.11688 230.78278 2 0.35083127 297.07318 183.60852 347.91852 233.32721 2 0.3500367 317.33673 366.08536 348.64825 383.0375 2 0.33485356 294.04987 194.92694 312.88748 232.0717 2 0.33414853 287.65857 271.53336 422.0504 338.83047 2 0.2984073 393.43753 175.47148 405.64542 219.68507 2 0.28246465 271.63242 351.21393 288.67154 386.88702 2 0.28076193 0.0 248.86359 25.430977 267.19647 2 0.27338856 287.81165 315.1931 306.10962 375.2785 2 0.27131736 358.13052 145.03299 378.8154 165.1438 2 0.26404092 256.57794 289.15576 271.70038 309.1 2 0.25232518 255.34406 378.32886 409.13495 440.3493 2 0.25019526 347.811 355.27982 391.0743 378.59494 2 0.24762365 0.0 301.12167 41.69583 335.55832 2 0.23464632 257.94754 360.73105 269.77316 387.6678 2 0.21023749 446.2763 358.1201 467.4193 386.64206 2 0.20922695 121.638115 278.1379 146.8537 289.62717 2 0.19618812 342.9961 365.22858 361.55096 383.14728 2 0.18095195 319.2025 353.33664 364.1958 380.59708 2 0.16930519 308.55362 336.59723 346.86807 358.9303 2 0.16842377 431.63956 325.71857 487.65042 440.56464 2 0.16808781 360.75024 330.6074 416.34253 343.20786 2 0.1658805 208.4988 266.2601 260.38507 343.15475 2 0.15431118 159.76544 253.00523 194.94357 289.95468 2 0.1428975 19.319452 307.78018 204.14902 414.18176 2 0.1399946 200.67648 208.02513 231.91492 222.8829 2 0.13323653 402.1776 287.20398 449.62683 391.34503 2 0.13283566 71.00055 289.9954 101.01599 319.39236 2 0.13234648 289.86084 358.42847 306.34308 385.49957 2 0.12239961 232.02728 318.77307 249.31253 356.88293 3 0.28312114 204.83942 214.6052 248.00821 253.46016 3 0.17580566 234.40225 228.6856 259.39417 249.05344 3 0.17542972 304.76056 349.02106 333.0973 374.01886 3 0.17268991 278.72556 215.43486 302.81686 237.12827 4 0.53603095 0.0 300.8292 41.674454 336.83664 4 0.4551889 293.8887 110.73601 323.91873 133.8774 6 0.823544 0.76200926 299.82358 56.38913 343.8945 6 0.4513368 294.1476 110.625626 323.3096 134.10132 6 0.20476605 200.76625 275.13846 221.26543 299.87482 6 0.17713344 131.42311 264.46338 184.33917 290.6622 7 0.99692035 11.711679 321.8132 202.30644 468.89243 7 0.27942738 17.390497 361.90137 186.89418 410.46347 8 0.9962954 26.424028 306.19543 173.79692 401.52118 8 0.93778723 0.019327164 326.3298 45.312492 473.24606 8 0.914588 0.103839114 250.60098 25.352026 266.93167 8 0.71721256 21.10202 312.04413 57.48741 345.48035 8 0.3080721 309.56128 194.23746 329.61258 229.6048 8 0.16992879 200.48656 274.357 221.50926 300.38074 8 0.150357 130.19371 263.3663 183.75752 291.29343 8 0.1396794 431.40457 338.49173 489.543 442.22678 ,batch_02_vt/1047.jpg
232,1 0.80933505 273.38214 351.01923 300.00894 372.02954 1 0.3090721 491.62097 275.61716 512.0 289.80014 1 0.18132775 0.0 138.34872 75.32686 178.17592 1 0.16614 99.244774 299.9845 152.2901 313.27136 1 0.16172776 170.63045 310.40387 203.51643 326.4284 1 0.13230497 10.811871 169.49918 127.9426 213.31465 1 0.09767913 94.43402 298.39032 235.22311 326.787 1 0.08086588 206.52101 305.3178 237.41911 321.2868 1 0.074813485 323.61493 139.57707 335.26733 169.90742 1 0.06507977 368.44064 240.04512 440.81735 274.2493 1 0.05438018 57.676823 176.34125 103.71843 201.53741 1 0.052394457 8.478857 11.6760645 169.29852 178.84422 2 0.99709976 164.3963 135.19092 296.50885 251.84877 2 0.9925228 415.36975 200.27536 511.88654 357.84207 2 0.95910496 282.93692 272.0015 431.50333 350.7146 2 0.9478755 252.03488 234.14316 371.1105 285.8514 2 0.79687685 213.77798 195.12984 332.58884 247.7389 2 0.72641057 368.52515 239.54616 440.42853 272.66132 2 0.58143127 253.94391 136.19582 338.8211 234.94667 2 0.43592945 0.0 131.0866 136.15533 309.29477 2 0.31581536 15.283364 171.6682 116.771835 207.23425 2 0.31546387 262.92282 282.22388 287.3375 298.8626 2 0.28652754 262.5789 204.92067 323.78345 235.87325 2 0.27229095 223.07848 240.54654 256.74164 270.28522 2 0.24289256 254.73988 239.13135 369.9642 259.7494 2 0.23997197 323.05807 138.2037 336.2714 169.82443 2 0.23344187 206.459 304.93417 239.46928 320.99176 2 0.21529308 67.91364 162.026 124.38187 195.40778 2 0.20378521 271.75238 137.95757 332.48596 184.79465 2 0.15259272 7.4350977 142.56601 132.33438 190.73828 2 0.13053446 491.7281 275.68707 512.0 289.8664 2 0.117738515 217.5563 152.74464 298.1837 230.33458 2 0.11040637 319.35898 226.4155 390.1707 237.81177 2 0.11025124 212.25238 220.87396 287.39465 264.94696 2 0.10723394 253.61336 272.11615 300.17743 339.88092 2 0.107040465 57.79059 176.21973 103.71181 201.51068 2 0.10684485 370.97028 250.20609 392.10242 272.40475 2 0.105454706 220.16077 233.7184 288.5978 293.69315 2 0.09877519 98.9032 299.18796 153.39497 312.4545 2 0.09826306 272.78268 157.0542 307.69278 182.48135 2 0.097457826 3.2848632 11.097032 177.93019 194.371 2 0.09533883 287.60373 167.96365 320.48703 200.76599 2 0.093457356 0.0 138.69464 76.49671 176.61588 2 0.08998857 268.93347 287.67636 287.11444 306.6713 2 0.080704756 500.1288 166.10687 511.90878 202.66364 2 0.077518255 251.77911 273.00427 285.72116 283.34064 2 0.073996976 272.23056 168.38371 295.82693 196.43654 2 0.07107418 267.49866 148.67148 292.5467 169.82117 2 0.062192373 251.64297 261.74948 372.8741 295.45688 2 0.05476 170.79842 310.67438 210.00063 326.27777 2 0.053975213 257.80283 276.51453 301.56046 288.54462 2 0.05157568 255.53098 233.80913 345.7123 244.80336 2 0.05026807 94.327675 298.25778 236.99353 326.7863 3 0.07843525 206.70032 304.2181 239.40785 321.46658 6 0.65331066 206.27716 304.85632 241.08777 321.23358 6 0.28350744 168.24026 304.78357 242.57657 327.7202 6 0.26348096 81.81833 162.5031 137.83269 193.09834 6 0.2528657 0.0 141.50932 69.03645 179.56871 6 0.25228736 0.0 12.2669525 180.32706 208.65572 6 0.16041827 93.703384 298.2476 236.70967 326.7509 6 0.152226 0.0 132.20122 140.62552 315.5011 6 0.08245501 98.612595 298.79095 151.44678 312.53357 6 0.07772785 170.69771 310.71738 210.0356 326.3295 6 0.051557135 0.0 124.8925 143.39478 206.43266 7 0.056962095 285.2577 271.80362 433.05737 349.8557 7 0.051064536 206.3919 305.31937 237.49222 321.27505 8 0.99997973 28.421133 268.2865 294.75372 505.96985 8 0.9999074 268.44534 341.51355 406.193 487.327 8 0.99979025 449.6837 324.5342 512.0 442.6875 8 0.99915504 365.3859 334.17175 460.3845 422.5055 8 0.998524 301.42416 317.28748 365.95364 351.3426 8 0.9728423 392.48782 362.89365 444.5184 422.97836 8 0.89760244 363.5591 332.5413 429.44235 382.4498 8 0.8728841 414.11722 330.6586 458.62088 386.37125 8 0.44292837 0.8769336 141.12012 65.619 178.25383 8 0.19215606 7.52208 142.57312 132.07544 190.95389 8 0.17732254 68.21884 160.04037 139.80174 193.1875 8 0.17463902 368.29938 239.42438 440.98297 273.46338 8 0.12343688 170.70279 310.369 203.57553 326.49356 8 0.06526947 206.00975 304.42752 240.92528 321.39822 8 0.061851915 166.0968 305.0879 240.82599 326.52704 8 0.059603084 213.5771 249.29532 239.42986 269.29166 8 0.05551064 94.27686 298.02884 241.0336 326.24692 8 0.054985695 0.0 128.69574 141.42256 313.7035 8 0.05098335 161.6281 308.53317 206.52693 318.85196 10 0.059138793 0.0 131.60414 138.18375 311.4747 ,batch_02_vt/1064.jpg
233,1 0.72459906 50.04519 336.8292 84.65401 359.15503 1 0.34310356 285.6751 127.55719 472.20673 326.80478 1 0.26438826 354.018 160.85461 471.46442 258.7118 1 0.2305946 9.1567 325.69846 50.469006 350.11307 1 0.18773066 235.85777 181.0468 258.06583 198.92586 1 0.13486317 357.27164 98.86668 431.17172 137.14728 1 0.12089692 35.20263 325.7773 50.70777 346.96103 1 0.10720701 393.04782 248.7046 414.7261 294.03976 1 0.10103899 305.06012 1.1789355 449.2891 62.90484 1 0.07409044 318.04465 501.0291 361.34366 512.0 1 0.061402857 102.854904 47.862255 240.10513 227.54086 2 0.8828754 11.351206 322.7486 51.770454 349.4033 2 0.5623638 485.732 92.23729 512.0 189.80809 2 0.51404625 353.55804 160.83467 469.11633 255.66588 2 0.36907378 319.10437 501.89923 363.27148 512.0 2 0.29358262 410.85852 57.093204 511.3958 152.4041 2 0.18735968 492.3071 65.83236 511.59766 155.44801 2 0.17093909 235.74875 181.048 257.7031 198.68304 2 0.12719722 42.103485 336.81693 85.82843 359.32495 3 0.07283183 5.437008 325.7896 50.121323 349.80896 4 0.20463122 306.68216 0.7346338 441.24182 61.37043 4 0.1128104 11.550383 325.5292 50.33127 349.51718 4 0.071673736 232.2969 177.77066 257.98737 199.92175 5 0.24061565 234.42227 178.85649 258.08365 200.05238 5 0.09119898 300.75336 1.0208008 450.70358 61.97348 6 0.23615934 304.90118 0.9265112 450.214 62.463017 6 0.13415933 355.15527 58.318134 508.5166 173.13869 6 0.119745634 234.49432 178.84267 258.0427 200.01134 6 0.10318643 100.73351 41.1872 242.64871 228.8911 6 0.05045874 446.4923 124.22923 472.28375 145.45241 6 0.05021141 250.9634 5.3085303 512.0 136.17703 7 0.9914818 105.38378 41.546356 244.2461 234.59422 8 0.9999486 29.251104 141.38531 205.3641 485.97968 8 0.9999263 183.86444 153.30318 352.054 473.03827 8 0.9997459 289.33203 84.05688 512.0 457.31323 8 0.9991007 0.69742966 330.96262 105.60368 510.45792 8 0.99192107 0.09449768 264.37112 36.98953 336.14377 8 0.8647675 308.7756 0.0 450.1802 57.994495 8 0.3608527 230.3568 146.05219 319.7388 245.44156 8 0.30840212 1.1089039 325.49612 51.062325 349.9205 8 0.27270976 5.4916487 266.0203 31.037994 294.348 8 0.24807902 94.97412 45.231102 239.37854 230.98598 8 0.19449653 46.36882 336.95206 84.40952 359.15198 8 0.16452086 2.242198 331.25507 17.149021 350.46954 8 0.1360284 351.54044 164.76968 472.12988 256.19827 8 0.09971392 393.05927 249.60858 414.9109 292.32977 8 0.07650669 208.07494 152.47896 327.3317 325.9749 8 0.06225908 230.61943 177.44472 258.01315 197.99663 8 0.057949413 81.95169 148.50192 157.75563 180.46951 8 0.056529146 1.1808739 324.75058 83.0948 365.7051 8 0.05534052 0.05767536 331.2178 16.09272 389.92715 8 0.054156955 236.32434 187.85431 257.16315 199.43524 10 0.5373237 314.10788 2.6912768 441.7045 59.99545 10 0.052147947 363.2528 99.183395 429.98187 133.67352 ,batch_02_vt/1070.jpg
234,1 0.5269057 73.225006 217.78891 89.845276 249.33746 1 0.46229446 96.70746 206.38412 115.26168 335.66867 1 0.42097437 310.92264 73.90211 363.20798 128.38539 1 0.1714047 50.602257 369.86722 254.09851 471.49512 1 0.11783986 259.81268 435.31204 276.20807 453.99655 1 0.11153864 293.1957 98.36589 316.37778 115.97627 1 0.10662221 73.694534 213.22699 105.27351 254.40973 1 0.10661182 180.50948 314.654 266.2057 456.95935 1 0.09917369 205.93791 239.79936 234.99678 293.20667 1 0.091323815 154.33853 93.44333 223.17322 182.97293 1 0.07680189 182.30975 385.24564 242.64993 445.51834 1 0.065839015 68.51105 218.92346 112.038445 386.81445 1 0.061367046 348.10834 290.98883 368.73608 311.17554 1 0.056638576 170.27911 113.79367 244.1065 247.52797 2 0.82562935 288.4249 10.822895 336.4241 69.10756 2 0.2630592 309.56845 77.1437 360.31967 130.76566 2 0.0843199 296.60422 293.0518 368.4128 416.7892 2 0.08065627 182.67873 385.42383 242.69536 445.42242 2 0.06626022 45.40121 335.21 269.35394 468.09616 2 0.06361541 230.96353 247.31297 244.6214 261.5146 2 0.061903518 293.30975 99.78588 317.94177 116.227715 2 0.058820166 180.67351 314.46185 266.18213 456.649 3 0.31604266 309.29727 73.68051 362.1713 126.77754 3 0.055944625 293.3669 99.70682 317.80087 116.29732 6 0.19576749 85.8487 180.73547 111.10711 220.84857 6 0.15364665 323.82712 290.99768 365.58957 337.90765 6 0.122587256 307.63004 64.313416 370.56735 129.76942 6 0.11839497 72.86906 180.73808 111.85273 253.30968 6 0.095678836 52.759365 214.23509 102.378525 254.97484 6 0.09294723 70.89141 217.78578 93.1838 253.73897 6 0.0825898 273.62485 407.77716 293.38913 438.89435 6 0.07302913 347.9591 287.32962 367.25504 307.34274 6 0.07115843 290.15454 277.5293 371.1114 397.89276 6 0.06621399 259.71704 435.9629 276.1513 452.60547 6 0.063322626 41.299183 283.12253 67.951614 429.6315 6 0.059462078 51.730087 214.56816 86.039566 235.83 6 0.055524725 293.1746 98.25747 316.29422 115.95905 7 0.19900173 49.879482 332.7914 264.68677 469.58423 8 0.999858 324.4945 206.94016 443.88144 342.0912 8 0.9995074 323.0811 31.34334 452.2603 260.84378 8 0.99930704 278.7328 295.20535 430.69318 504.3309 8 0.9989619 38.25496 168.03761 265.807 469.3867 8 0.9984101 222.16212 236.76918 370.89282 456.09122 8 0.99690264 273.19397 16.344315 370.49902 270.4574 8 0.99425334 229.21512 101.13379 284.25458 213.14265 8 0.99343395 239.58585 188.67139 281.23264 254.69318 8 0.9904124 166.652 118.41937 244.28653 256.28513 8 0.97902876 151.67584 92.663536 222.47958 191.90515 8 0.8433284 176.28665 295.41385 273.36163 462.24588 8 0.67843443 149.2906 112.358154 178.43907 186.37973 8 0.619103 311.28027 68.7901 365.12207 128.28677 8 0.50295806 224.47342 92.14526 275.77606 133.16579 8 0.41061518 175.55966 88.66222 224.77188 137.28178 8 0.31182584 204.71497 229.10254 233.07613 292.00525 8 0.30866072 273.97815 188.84903 328.67413 272.87143 8 0.2086985 259.12814 432.0127 277.16083 453.44925 8 0.12966916 71.65997 179.7305 114.450775 253.25836 8 0.12806402 46.694588 321.04874 188.67096 455.8116 8 0.12571125 114.756165 169.05473 232.97043 332.8907 8 0.09420876 273.18365 211.68185 283.8711 238.78833 8 0.085990794 230.93005 247.32375 244.63062 261.50015 8 0.085666485 259.27014 304.2774 323.83582 450.45343 8 0.07917049 286.2557 56.051414 368.4314 168.30402 8 0.06818086 39.462917 175.76437 125.44261 437.67197 8 0.05743115 295.12378 284.6713 369.4716 423.13168 8 0.05389834 175.24742 93.853546 266.7086 199.98447 8 0.051996615 85.43374 180.3008 113.694496 221.17097 ,batch_02_vt/1078.jpg
